DS,GEMMA2,GPT-4o,PHI3.5,QWEN2.5,drug1,drug2,source_file,target
0,1,0,0,0,DB02846,DB09099,KEGG,0
0,0,0,0,0,DB08175,DB02888,KEGG,0
0,1,1,1,1,DB06739,DB00221,KEGG,0
0,0,0,0,0,DB07676,DB03145,KEGG,0
0,0,0,0,0,DB03966,DB02851,KEGG,0
0,0,0,1,1,DB06439,DB02887,KEGG,0
0,0,0,0,0,DB00477,DB02269,KEGG,0
0,0,0,0,0,DB02477,DB01004,KEGG,0
0,0,0,0,0,DB01884,DB08179,KEGG,0
0,0,0,0,0,DB04187,DB00957,KEGG,0
0,0,0,0,0,DB03451,DB07553,KEGG,0
1,1,0,1,1,DB00906,DB00126,KEGG,0
0,0,0,0,0,DB08489,DB04736,KEGG,0
1,0,0,1,1,DB06734,DB06288,KEGG,0
0,0,0,0,1,DB01021,DB03477,KEGG,0
1,0,0,1,0,DB04466,DB09564,KEGG,0
0,0,0,0,0,DB07321,DB07911,KEGG,0
1,0,0,1,0,DB03127,DB00950,KEGG,0
0,0,0,0,0,DB04510,DB02943,KEGG,0
0,0,0,0,0,DB07108,DB08757,KEGG,0
0,0,0,0,0,DB04066,DB03038,KEGG,0
0,0,0,0,0,DB00332,DB07639,KEGG,0
0,0,0,0,0,DB02015,DB04591,KEGG,0
0,0,1,0,1,DB01146,DB00653,KEGG,0
0,0,0,0,0,DB13878,DB07818,KEGG,0
0,0,0,0,0,DB06819,DB04051,KEGG,0
0,0,0,0,0,DB08351,DB04469,KEGG,0
0,0,0,1,0,DB01903,DB00589,KEGG,0
1,1,0,1,1,DB07159,DB06999,KEGG,0
0,0,0,0,0,DB07151,DB04465,KEGG,0
1,0,0,1,1,DB00703,DB16019,KEGG,0
1,0,0,0,0,DB01278,DB14059,KEGG,0
0,0,0,0,0,DB08440,DB07903,KEGG,0
1,0,0,0,0,DB02016,DB00275,KEGG,0
0,0,0,0,0,DB08433,DB07569,KEGG,0
0,0,0,0,0,DB07823,DB03734,KEGG,0
0,0,0,0,0,DB03631,DB08089,KEGG,0
0,0,0,0,0,DB02186,DB00654,KEGG,0
0,0,0,0,0,DB06851,DB07350,KEGG,0
0,0,0,0,0,DB07640,DB03449,KEGG,0
0,0,0,0,0,DB04478,DB03673,KEGG,0
0,0,0,0,0,DB02592,DB12328,KEGG,0
0,0,0,0,0,DB08058,DB02909,KEGG,0
0,0,0,0,0,DB03771,DB07689,KEGG,0
0,0,0,0,0,DB08569,DB00551,KEGG,0
1,0,0,1,0,DB02602,DB15982,KEGG,0
0,0,0,0,0,DB02517,DB04069,KEGG,0
0,0,0,0,0,DB08653,DB07625,KEGG,0
1,0,0,0,1,DB00687,DB07594,KEGG,0
0,0,0,1,0,DB04299,DB11791,KEGG,0
0,0,0,0,0,DB02225,DB07458,KEGG,0
1,0,0,1,0,DB14058,DB06273,KEGG,0
0,0,0,0,0,DB01683,DB07379,KEGG,0
0,0,0,0,0,DB00484,DB02122,KEGG,0
0,1,0,1,1,DB00587,DB03085,KEGG,0
0,0,0,0,0,DB04020,DB03157,KEGG,0
0,0,0,0,0,DB02033,DB04237,KEGG,0
1,0,0,0,0,DB04774,DB09244,KEGG,0
0,0,0,0,0,DB07380,DB09130,KEGG,0
1,0,0,1,1,DB16629,DB06290,KEGG,0
0,0,0,0,0,DB08780,DB00987,KEGG,0
0,0,0,0,0,DB07908,DB03075,KEGG,0
0,0,0,0,0,DB02011,DB04764,KEGG,0
1,0,0,1,1,DB13933,DB16220,KEGG,0
0,0,0,0,0,DB01795,DB01698,KEGG,0
0,0,0,0,0,DB04696,DB04521,KEGG,0
0,0,0,0,0,DB03512,DB02236,KEGG,0
0,0,0,0,0,DB03745,DB08274,KEGG,0
0,0,0,0,0,DB08388,DB09555,KEGG,0
0,0,0,0,0,DB03658,DB08773,KEGG,0
0,0,0,0,0,DB02122,DB12874,KEGG,0
0,0,0,0,0,DB08537,DB02113,KEGG,0
0,0,0,1,0,DB04020,DB01553,KEGG,0
0,0,0,0,1,DB02340,DB00312,KEGG,0
0,0,0,0,0,DB00141,DB07407,KEGG,0
0,0,0,0,0,DB03445,DB08476,KEGG,0
0,0,0,0,0,DB02697,DB04624,KEGG,0
0,0,0,0,0,DB03591,DB07280,KEGG,0
0,0,0,0,0,DB04242,DB07740,KEGG,0
0,0,0,0,0,DB14649,DB08315,KEGG,0
0,0,0,0,0,DB01985,DB04783,KEGG,0
1,1,0,1,1,DB14126,DB11079,KEGG,0
0,0,0,0,0,DB07852,DB08675,KEGG,0
0,0,0,0,0,DB02254,DB08705,KEGG,0
0,0,0,0,0,DB04549,DB00483,KEGG,0
0,0,0,0,0,DB07594,DB03974,KEGG,0
0,0,0,0,1,DB14508,DB08285,KEGG,0
0,0,0,0,0,DB11311,DB03736,KEGG,0
0,0,0,0,0,DB01651,DB08401,KEGG,0
0,0,0,0,0,DB07981,DB00583,KEGG,0
0,0,0,0,0,DB01774,DB01018,KEGG,0
0,0,0,0,0,DB13345,DB07569,KEGG,0
1,0,0,0,1,DB03953,DB00877,KEGG,0
0,0,0,0,0,DB04152,DB15873,KEGG,0
0,0,0,0,0,DB03594,DB08296,KEGG,0
0,0,0,0,0,DB12843,DB02893,KEGG,0
0,0,0,0,0,DB03643,DB04483,KEGG,0
0,0,0,0,0,DB01871,DB06967,KEGG,0
0,1,0,0,0,DB04330,DB14740,KEGG,0
0,0,0,0,0,DB07518,DB07597,KEGG,0
0,0,0,0,0,DB04608,DB11771,KEGG,0
0,0,0,0,0,DB01780,DB02210,KEGG,0
0,0,0,0,0,DB04574,DB04608,KEGG,0
0,0,0,0,0,DB04521,DB00687,KEGG,0
0,0,0,0,0,DB07670,DB01615,KEGG,0
0,0,0,0,0,DB03957,DB07469,KEGG,0
0,0,0,0,0,DB01877,DB00590,KEGG,0
0,0,0,0,0,DB04931,DB02522,KEGG,0
0,1,0,0,0,DB07921,DB00012,KEGG,0
0,0,0,0,0,DB07684,DB02512,KEGG,0
0,0,0,0,0,DB03627,DB07692,KEGG,0
1,1,1,1,1,DB00876,DB00166,KEGG,0
0,0,0,0,0,DB03993,DB00599,KEGG,0
0,0,0,0,0,DB03557,DB00964,KEGG,0
0,0,0,0,0,DB02929,DB01887,KEGG,0
1,0,1,1,1,DB15941,DB00186,KEGG,0
0,0,0,0,0,DB03286,DB08405,KEGG,0
0,0,0,0,0,DB01644,DB07366,KEGG,0
0,0,0,0,0,DB03733,DB07585,KEGG,0
0,0,0,0,0,DB02343,DB08651,KEGG,0
0,0,0,0,0,DB01938,DB04351,KEGG,0
0,0,0,0,0,DB08681,DB02480,KEGG,0
0,0,0,0,0,DB07955,DB02069,KEGG,0
0,0,0,0,0,DB03722,DB01986,KEGG,0
0,0,0,0,0,DB04212,DB14723,KEGG,0
0,0,0,0,0,DB08880,DB08599,KEGG,0
0,0,0,0,0,DB07140,DB04356,KEGG,0
0,0,0,0,0,DB07307,DB01202,KEGG,0
0,0,0,0,0,DB08507,DB04511,KEGG,0
0,0,0,0,1,DB09118,DB02923,KEGG,0
1,1,0,0,1,DB00584,DB03886,KEGG,0
0,0,0,0,0,DB02540,DB02500,KEGG,0
0,0,0,0,0,DB02190,DB01800,KEGG,0
0,0,0,0,0,DB06981,DB01978,KEGG,0
0,0,0,0,0,DB07224,DB03100,KEGG,0
0,0,0,0,0,DB07636,DB11273,KEGG,0
0,0,0,0,0,DB01791,DB07959,KEGG,0
0,0,0,0,0,DB08262,DB08259,KEGG,0
0,0,0,1,0,DB03345,DB02266,KEGG,0
0,0,0,0,0,DB01663,DB04033,KEGG,0
0,0,0,0,0,DB03069,DB01171,KEGG,0
0,0,0,0,0,DB08707,DB04610,KEGG,0
0,0,0,0,0,DB03486,DB03748,KEGG,0
0,0,0,0,0,DB15328,DB01949,KEGG,0
0,0,0,0,0,DB07344,DB01602,KEGG,0
0,0,1,1,0,DB01078,DB02750,KEGG,0
0,0,0,0,0,DB04639,DB07157,KEGG,0
0,0,0,0,0,DB07584,DB01062,KEGG,0
0,0,0,0,0,DB07055,DB07744,KEGG,0
0,0,0,0,0,DB00098,DB03032,KEGG,0
1,1,0,1,1,DB13139,DB01796,KEGG,0
0,0,0,1,0,DB02324,DB01250,KEGG,0
1,1,1,1,1,DB04938,DB11952,KEGG,0
0,0,0,0,0,DB03650,DB02299,KEGG,0
0,0,0,0,0,DB08450,DB09120,KEGG,0
0,0,0,0,0,DB03850,DB08281,KEGG,0
1,1,0,1,1,DB00721,DB14596,KEGG,0
0,0,0,0,0,DB08096,DB01796,KEGG,0
0,0,0,0,0,DB04678,DB03894,KEGG,0
0,0,0,0,0,DB02876,DB04133,KEGG,0
0,1,0,0,1,DB01165,DB03552,KEGG,0
1,0,0,1,1,DB03828,DB00751,KEGG,0
0,0,0,0,0,DB02968,DB07557,KEGG,0
0,0,0,0,0,DB01930,DB02904,KEGG,0
0,0,0,1,0,DB03923,DB00388,KEGG,0
0,0,0,0,0,DB06944,DB16678,KEGG,0
0,0,0,0,0,DB07335,DB00266,KEGG,0
0,0,0,0,0,DB04175,DB02472,KEGG,0
0,0,0,0,0,DB04024,DB07628,KEGG,0
1,0,0,1,1,DB14731,DB11979,KEGG,0
0,0,0,0,0,DB01856,DB00423,KEGG,0
0,0,0,0,1,DB00314,DB09510,KEGG,0
0,0,0,0,0,DB09283,DB08761,KEGG,0
0,0,0,1,1,DB02821,DB00746,KEGG,0
0,0,0,0,0,DB00094,DB03346,KEGG,0
0,0,0,0,0,DB04287,DB15617,KEGG,0
1,1,1,1,1,DB01255,DB01206,KEGG,0
0,0,0,0,0,DB01910,DB02172,KEGG,0
0,0,0,0,0,DB08667,DB02039,KEGG,0
0,0,0,0,0,DB03813,DB03583,KEGG,0
1,0,0,0,0,DB01179,DB03850,KEGG,0
0,0,0,0,1,DB06700,DB07601,KEGG,0
0,0,0,0,0,DB03270,DB13967,KEGG,0
0,0,0,0,0,DB03477,DB07468,KEGG,0
1,0,0,0,0,DB07485,DB01301,KEGG,0
0,0,0,0,0,DB08266,DB00022,KEGG,0
1,0,0,0,0,DB07815,DB06210,KEGG,0
0,1,0,0,0,DB01657,DB00661,KEGG,0
0,0,0,0,0,DB02449,DB02401,KEGG,0
0,0,0,0,0,DB01939,DB02924,KEGG,0
0,0,0,0,0,DB02079,DB02937,KEGG,0
0,0,0,0,0,DB04448,DB11580,KEGG,0
0,0,0,0,0,DB04302,DB03031,KEGG,0
0,0,0,0,0,DB07131,DB00549,KEGG,0
0,0,0,0,0,DB07081,DB02104,KEGG,0
0,0,0,0,0,DB15494,DB08297,KEGG,0
0,0,0,0,0,DB07760,DB06800,KEGG,0
1,1,1,1,1,DB01326,DB00762,KEGG,0
0,0,0,0,0,DB08324,DB04009,KEGG,0
0,0,0,0,0,DB02305,DB08779,KEGG,0
0,0,0,0,0,DB07311,DB00401,KEGG,0
0,0,0,0,0,DB07242,DB03644,KEGG,0
0,0,0,0,0,DB00071,DB04442,KEGG,0
0,0,0,0,0,DB11136,DB06880,KEGG,0
0,0,0,0,0,DB08033,DB00281,KEGG,0
1,1,1,1,1,DB00844,DB05990,KEGG,0
0,0,0,0,0,DB06782,DB03482,KEGG,0
1,0,1,1,1,DB12236,DB14921,KEGG,0
0,0,0,0,0,DB07066,DB15643,KEGG,0
0,0,0,0,0,DB07293,DB04218,KEGG,0
0,0,0,0,0,DB04125,DB00308,KEGG,0
0,0,0,0,0,DB06881,DB04661,KEGG,0
0,0,0,0,0,DB02233,DB00086,KEGG,0
1,1,1,1,1,DB01207,DB09097,KEGG,0
0,0,0,0,0,DB04142,DB04304,KEGG,0
0,0,0,0,0,DB04277,DB01611,KEGG,0
0,0,0,0,0,DB01709,DB08308,KEGG,0
0,0,0,0,0,DB07813,DB00376,KEGG,0
0,0,0,0,1,DB00805,DB03015,KEGG,0
0,0,0,0,0,DB01983,DB07042,KEGG,0
0,0,0,0,0,DB08144,DB04377,KEGG,0
0,0,0,0,0,DB07829,DB07493,KEGG,0
0,0,0,0,0,DB04198,DB02047,KEGG,0
0,0,0,0,0,DB02110,DB03471,KEGG,0
0,0,0,0,0,DB02324,DB08329,KEGG,0
0,0,0,0,0,DB04727,DB08698,KEGG,0
0,0,0,0,0,DB12537,DB07713,KEGG,0
0,0,0,0,1,DB00967,DB02784,KEGG,0
0,0,0,0,0,DB06850,DB02281,KEGG,0
0,0,0,1,0,DB07608,DB01102,KEGG,0
0,0,0,0,0,DB02959,DB07804,KEGG,0
0,0,0,0,0,DB07856,DB03703,KEGG,0
0,0,0,0,0,DB06186,DB07107,KEGG,0
0,0,0,0,0,DB08370,DB06891,KEGG,0
0,0,0,0,0,DB02840,DB04394,KEGG,0
0,1,0,0,1,DB01197,DB02556,KEGG,0
0,0,0,0,0,DB00138,DB08277,KEGG,0
0,0,0,0,0,DB03174,DB08270,KEGG,0
0,0,0,0,0,DB02553,DB00285,KEGG,0
1,0,0,0,0,DB14518,DB04797,KEGG,0
0,0,0,0,0,DB08623,DB08663,KEGG,0
0,0,0,0,0,DB16732,DB03574,KEGG,0
0,0,0,0,0,DB08755,DB07154,KEGG,0
0,0,0,0,0,DB03540,DB11979,KEGG,0
0,0,0,0,1,DB00330,DB01742,KEGG,0
0,0,0,0,0,DB07838,DB07658,KEGG,0
1,0,0,0,0,DB04289,DB01134,KEGG,0
0,0,0,0,0,DB05099,DB07658,KEGG,0
0,0,0,0,0,DB01957,DB02398,KEGG,0
1,0,0,1,0,DB07136,DB00986,KEGG,0
0,0,0,0,0,DB07248,DB01991,KEGG,0
0,0,0,0,0,DB08129,DB01367,KEGG,0
0,0,0,0,1,DB00333,DB01973,KEGG,0
0,0,0,0,1,DB06196,DB04549,KEGG,0
0,0,0,0,0,DB01651,DB16732,KEGG,0
1,1,1,1,0,DB01116,DB14481,KEGG,0
0,0,0,0,0,DB08281,DB16703,KEGG,0
0,0,0,0,0,DB04242,DB07258,KEGG,0
0,0,0,0,0,DB02617,DB00557,KEGG,0
0,0,0,0,0,DB04191,DB01825,KEGG,0
0,0,0,0,0,DB07560,DB03425,KEGG,0
1,0,0,1,1,DB00582,DB02660,KEGG,0
1,1,1,1,1,DB01177,DB06216,KEGG,0
0,0,0,0,0,DB02052,DB04244,KEGG,0
0,0,0,1,0,DB02358,DB11945,KEGG,0
0,0,0,0,0,DB02508,DB03173,KEGG,0
0,0,0,0,0,DB02858,DB07202,KEGG,0
0,0,0,0,0,DB06879,DB08173,KEGG,0
0,0,0,1,1,DB04895,DB02443,KEGG,0
0,0,0,0,0,DB07967,DB01961,KEGG,0
0,0,0,0,0,DB06972,DB04467,KEGG,0
0,0,0,0,0,DB01715,DB00652,KEGG,0
0,0,0,0,0,DB07761,DB12965,KEGG,0
0,0,0,0,0,DB08412,DB02177,KEGG,0
1,0,0,1,1,DB00388,DB04522,KEGG,0
0,0,0,0,0,DB08164,DB04685,KEGG,0
0,0,0,0,0,DB03722,DB03504,KEGG,0
0,0,0,0,0,DB01713,DB07290,KEGG,0
0,1,0,0,1,DB00196,DB03191,KEGG,0
0,0,0,0,1,DB01204,DB08008,KEGG,0
0,0,0,0,0,DB08054,DB06838,KEGG,0
0,0,0,0,0,DB03343,DB01098,KEGG,0
0,0,0,0,0,DB02249,DB00508,KEGG,0
0,0,0,0,0,DB02134,DB03949,KEGG,0
0,0,0,0,0,DB07835,DB00211,KEGG,0
0,0,0,0,0,DB06938,DB06888,KEGG,0
1,0,1,1,1,DB06595,DB13139,KEGG,0
0,0,0,0,0,DB01859,DB08766,KEGG,0
0,0,0,0,0,DB03412,DB07819,KEGG,0
1,1,1,1,1,DB09037,DB06016,KEGG,0
0,0,0,0,0,DB08319,DB02352,KEGG,0
0,0,0,0,0,DB07781,DB03419,KEGG,0
0,0,0,0,0,DB03821,DB03114,KEGG,0
0,0,0,0,0,DB08157,DB07431,KEGG,0
0,0,0,0,0,DB08751,DB07516,KEGG,0
0,0,0,0,0,DB02952,DB03666,KEGG,0
0,0,0,0,1,DB01004,DB08148,KEGG,0
0,0,0,0,0,DB07977,DB07970,KEGG,0
0,0,0,1,1,DB03667,DB00561,KEGG,0
0,0,0,0,0,DB06896,DB16394,KEGG,0
0,0,0,0,0,DB02844,DB03374,KEGG,0
0,0,0,0,0,DB01279,DB02761,KEGG,0
0,0,0,0,0,DB04294,DB00425,KEGG,0
0,0,0,0,0,DB02243,DB00373,KEGG,0
0,0,0,0,0,DB03710,DB07354,KEGG,0
0,0,0,0,0,DB01738,DB02441,KEGG,0
0,0,0,0,1,DB01889,DB00401,KEGG,0
1,0,0,1,0,DB14058,DB15248,KEGG,0
0,0,0,0,0,DB01615,DB07555,KEGG,0
0,0,0,0,0,DB03390,DB11945,KEGG,0
0,0,0,0,0,DB15569,DB03814,KEGG,0
0,0,0,0,0,DB02917,DB00087,KEGG,0
0,0,0,0,0,DB03711,DB03817,KEGG,0
0,0,0,0,0,DB08427,DB07769,KEGG,0
0,0,0,0,0,DB03008,DB02528,KEGG,0
0,0,0,0,0,DB08767,DB08003,KEGG,0
0,0,0,0,0,DB02635,DB02647,KEGG,0
0,0,0,0,0,DB08741,DB07889,KEGG,0
0,0,0,0,0,DB04166,DB04561,KEGG,0
0,0,0,0,0,DB04623,DB01750,KEGG,0
0,0,0,0,0,DB04761,DB05271,KEGG,0
1,0,1,1,1,DB04576,DB11590,KEGG,0
0,0,0,0,0,DB06997,DB07135,KEGG,0
0,0,0,0,0,DB02168,DB08308,KEGG,0
0,0,0,0,0,DB01758,DB01114,KEGG,0
0,0,0,0,0,DB00670,DB07468,KEGG,0
0,0,0,0,0,DB16778,DB07050,KEGG,0
0,0,0,0,0,DB07340,DB04016,KEGG,0
0,0,0,0,0,DB01269,DB07489,KEGG,0
0,0,0,0,0,DB07655,DB01138,KEGG,0
0,0,0,0,0,DB01084,DB02186,KEGG,0
0,0,0,0,0,DB04128,DB08217,KEGG,0
0,0,0,0,0,DB08755,DB01233,KEGG,0
1,0,0,1,0,DB15270,DB00894,KEGG,0
1,0,0,1,0,DB07338,DB00612,KEGG,0
1,1,1,1,1,DB00554,DB11928,KEGG,0
0,0,0,0,0,DB07814,DB01735,KEGG,0
0,0,0,0,0,DB07652,DB13269,KEGG,0
0,0,0,0,0,DB00625,DB03405,KEGG,0
1,1,0,1,1,DB00482,DB16226,KEGG,0
0,0,0,0,0,DB03227,DB08648,KEGG,0
0,0,0,0,0,DB00638,DB01846,KEGG,0
0,0,0,0,0,DB01934,DB07650,KEGG,0
0,0,0,0,0,DB03950,DB02311,KEGG,0
0,0,0,0,0,DB07351,DB08035,KEGG,0
1,0,0,0,0,DB15093,DB01927,KEGG,0
0,0,0,0,0,DB08538,DB08179,KEGG,0
0,0,0,0,0,DB07773,DB06700,KEGG,0
1,0,1,1,1,DB00267,DB15133,KEGG,0
1,0,1,1,1,DB09299,DB00334,KEGG,0
0,0,0,0,0,DB07601,DB02527,KEGG,0
1,0,0,1,1,DB07286,DB06209,KEGG,0
0,0,0,0,0,DB07311,DB08667,KEGG,0
0,0,0,0,0,DB07305,DB00462,KEGG,0
0,0,0,0,0,DB08347,DB03207,KEGG,0
0,0,0,0,0,DB02339,DB03202,KEGG,0
0,0,0,0,0,DB03197,DB11155,KEGG,0
0,0,0,0,0,DB04772,DB07041,KEGG,0
0,0,0,0,0,DB07375,DB06865,KEGG,0
0,0,0,0,0,DB04368,DB07074,KEGG,0
0,0,0,0,0,DB02242,DB00109,KEGG,0
0,1,0,1,0,DB03568,DB00653,KEGG,0
0,0,0,0,1,DB00854,DB08457,KEGG,0
0,0,1,1,1,DB00362,DB01255,KEGG,0
0,0,0,0,0,DB04349,DB07287,KEGG,0
0,0,0,0,0,DB03755,DB05013,KEGG,0
0,0,0,0,0,DB02499,DB13133,KEGG,0
1,1,1,1,1,DB00524,DB03619,KEGG,0
0,0,0,0,0,DB08536,DB01780,KEGG,0
0,0,0,0,1,DB00946,DB08515,KEGG,0
0,0,0,0,0,DB07757,DB03082,KEGG,0
0,0,0,0,0,DB03401,DB02183,KEGG,0
0,0,1,0,0,DB06689,DB09274,KEGG,0
0,0,0,0,0,DB01918,DB11093,KEGG,0
1,1,0,1,1,DB04657,DB09213,KEGG,0
0,0,0,0,0,DB09535,DB02022,KEGG,0
1,0,0,1,0,DB02633,DB07919,KEGG,0
0,0,0,0,1,DB00763,DB02727,KEGG,0
0,0,0,0,0,DB08837,DB02264,KEGG,0
1,0,1,1,1,DB15283,DB00369,KEGG,0
0,0,0,0,0,DB00445,DB02892,KEGG,0
0,0,0,0,0,DB02445,DB06606,KEGG,0
0,0,0,0,0,DB04301,DB07242,KEGG,0
0,0,0,0,0,DB07599,DB06883,KEGG,0
0,0,0,0,0,DB00624,DB07293,KEGG,0
1,1,1,1,1,DB06813,DB01218,KEGG,0
0,1,0,1,0,DB11574,DB02967,KEGG,0
1,0,1,0,1,DB13955,DB00120,KEGG,0
0,0,1,0,0,DB00041,DB03963,KEGG,0
0,0,0,0,0,DB09142,DB04138,KEGG,0
0,0,0,0,0,DB07367,DB03308,KEGG,0
0,0,0,0,0,DB07334,DB03359,KEGG,0
0,0,0,0,1,DB00836,DB01686,KEGG,0
0,0,0,0,0,DB01270,DB03911,KEGG,0
1,1,0,0,1,DB08836,DB07556,KEGG,0
0,0,0,0,1,DB01647,DB06971,KEGG,0
0,0,0,0,0,DB07723,DB07670,KEGG,0
0,0,0,0,0,DB07812,DB07930,KEGG,0
1,0,1,1,1,DB01256,DB00595,KEGG,0
0,0,0,0,0,DB04539,DB02048,KEGG,0
0,0,0,0,0,DB08642,DB08138,KEGG,0
0,0,0,0,0,DB03301,DB13902,KEGG,0
0,0,0,0,0,DB07538,DB03624,KEGG,0
0,0,0,0,0,DB08834,DB07253,KEGG,0
0,0,0,0,0,DB07540,DB07378,KEGG,0
0,0,0,0,0,DB02456,DB14543,KEGG,0
0,0,0,1,0,DB08429,DB00575,KEGG,0
0,0,0,0,0,DB03203,DB07623,KEGG,0
0,0,0,0,0,DB02196,DB00712,KEGG,0
0,0,0,0,0,DB07478,DB02990,KEGG,0
0,0,0,0,0,DB03095,DB03787,KEGG,0
0,0,0,0,0,DB03734,DB04218,KEGG,0
1,0,0,1,1,DB15673,DB09108,KEGG,0
0,0,0,0,0,DB04270,DB03777,KEGG,0
0,0,0,0,0,DB08280,DB07111,KEGG,0
0,0,0,0,0,DB01774,DB01639,KEGG,0
0,0,0,0,1,DB00524,DB02477,KEGG,0
0,0,0,0,0,DB07524,DB01155,KEGG,0
0,0,0,1,0,DB01807,DB00842,KEGG,0
0,0,0,0,0,DB04191,DB08698,KEGG,0
0,0,0,0,0,DB07207,DB08220,KEGG,0
1,0,0,0,1,DB02492,DB00217,KEGG,0
0,0,0,0,0,DB09147,DB02093,KEGG,0
0,0,0,0,0,DB07922,DB01833,KEGG,0
0,0,0,0,0,DB03644,DB08478,KEGG,0
0,0,0,0,0,DB04057,DB08345,KEGG,0
0,0,0,0,0,DB01681,DB02305,KEGG,0
0,0,0,0,0,DB06480,DB03483,KEGG,0
1,0,0,1,1,DB00367,DB04627,KEGG,0
0,0,1,0,0,DB07984,DB06228,KEGG,0
1,1,1,1,0,DB06137,DB00653,KEGG,0
0,0,0,0,0,DB08096,DB07364,KEGG,0
0,0,0,0,0,DB07004,DB11800,KEGG,0
0,0,0,0,0,DB03343,DB02499,KEGG,0
0,0,0,0,0,DB02622,DB07789,KEGG,0
0,0,0,0,0,DB09532,DB03984,KEGG,0
0,0,0,1,0,DB00118,DB04768,KEGG,0
0,0,0,0,0,DB08369,DB08336,KEGG,0
0,0,0,0,0,DB13624,DB07999,KEGG,0
0,0,0,0,0,DB08433,DB06963,KEGG,0
0,0,0,0,0,DB03241,DB02078,KEGG,0
0,0,0,0,0,DB03988,DB01124,KEGG,0
0,0,0,0,0,DB02053,DB00268,KEGG,0
0,0,0,0,0,DB07117,DB04248,KEGG,0
0,0,0,0,0,DB08684,DB04429,KEGG,0
1,1,1,1,1,DB01069,DB01593,KEGG,0
0,0,0,0,0,DB02197,DB07446,KEGG,0
0,0,0,0,0,DB08036,DB00458,KEGG,0
0,0,0,0,0,DB01604,DB04128,KEGG,0
0,0,0,1,0,DB04043,DB11988,KEGG,0
1,1,1,1,1,DB00377,DB11689,KEGG,0
0,0,0,1,0,DB09421,DB02353,KEGG,0
0,0,0,0,0,DB03557,DB03146,KEGG,0
0,0,0,0,0,DB08432,DB03195,KEGG,0
0,0,0,0,0,DB07124,DB08588,KEGG,0
0,0,0,0,0,DB04679,DB08001,KEGG,0
0,0,0,0,1,DB01366,DB08782,KEGG,0
0,0,0,0,0,DB07906,DB02966,KEGG,0
0,0,0,0,0,DB00065,DB03215,KEGG,0
0,0,0,0,0,DB03629,DB08105,KEGG,0
0,0,0,0,0,DB01745,DB13800,KEGG,0
0,0,0,0,1,DB07412,DB04948,KEGG,0
0,0,0,1,0,DB07278,DB03994,KEGG,0
0,0,0,0,1,DB01298,DB07485,KEGG,0
0,0,0,0,0,DB15598,DB08037,KEGG,0
0,0,0,0,0,DB07544,DB01122,KEGG,0
0,0,0,1,1,DB00903,DB03256,KEGG,0
0,0,1,0,0,DB08737,DB05667,KEGG,0
0,0,0,0,0,DB01970,DB08073,KEGG,0
0,0,0,0,0,DB03781,DB04212,KEGG,0
0,0,0,0,0,DB02919,DB08761,KEGG,0
0,0,0,0,0,DB00161,DB02968,KEGG,0
1,1,0,1,0,DB09140,DB06791,KEGG,0
0,0,0,0,0,DB00156,DB07384,KEGG,0
0,0,0,0,0,DB09456,DB08360,KEGG,0
0,0,0,0,0,DB07363,DB00388,KEGG,0
0,0,0,0,0,DB06951,DB03952,KEGG,0
0,0,0,1,0,DB07410,DB08822,KEGG,0
0,0,0,0,0,DB00224,DB07614,KEGG,0
0,0,0,0,0,DB00400,DB07956,KEGG,0
0,0,0,0,0,DB00760,DB03782,KEGG,0
0,0,0,0,0,DB02311,DB04343,KEGG,0
0,0,0,0,0,DB11327,DB01964,KEGG,0
0,0,0,0,0,DB03350,DB01127,KEGG,0
0,0,0,0,0,DB01988,DB15940,KEGG,0
0,0,0,0,0,DB02701,DB08499,KEGG,0
0,0,0,0,0,DB03702,DB07083,KEGG,0
1,1,0,1,0,DB09536,DB00245,KEGG,0
1,0,0,1,0,DB06782,DB14512,KEGG,0
0,0,0,0,0,DB03103,DB07560,KEGG,0
1,0,1,1,1,DB00750,DB17992,KEGG,0
0,0,0,0,0,DB08105,DB00953,KEGG,0
1,0,1,1,1,DB08869,DB09421,KEGG,0
0,0,0,0,0,DB07206,DB08513,KEGG,0
0,0,0,0,0,DB02749,DB07171,KEGG,0
0,0,0,0,0,DB03667,DB02388,KEGG,0
0,0,0,0,0,DB06636,DB08156,KEGG,0
0,0,0,1,1,DB03530,DB12698,KEGG,0
0,0,0,0,0,DB02144,DB08443,KEGG,0
0,0,0,0,0,DB06605,DB07489,KEGG,0
0,0,0,0,0,DB03886,DB06879,KEGG,0
1,0,0,0,0,DB01004,DB03643,KEGG,0
0,0,0,0,1,DB00494,DB04279,KEGG,0
0,0,0,0,0,DB04662,DB02751,KEGG,0
0,0,0,0,0,DB08171,DB07714,KEGG,0
0,0,0,0,0,DB07613,DB02235,KEGG,0
0,0,0,0,0,DB01168,DB07323,KEGG,0
1,0,1,1,1,DB09026,DB00455,KEGG,0
0,0,0,0,0,DB00508,DB01932,KEGG,0
0,0,0,0,0,DB07817,DB07623,KEGG,0
0,0,1,1,1,DB01154,DB14034,KEGG,0
0,0,0,0,0,DB01758,DB08092,KEGG,0
0,0,0,0,0,DB01264,DB08493,KEGG,0
0,0,0,0,0,DB01935,DB07957,KEGG,0
0,0,0,0,0,DB03528,DB04620,KEGG,0
0,0,0,0,0,DB07612,DB04451,KEGG,0
